# timestamp (sec),tracking,propagation,msckf update,re-tri & marg,total
1403715313.062406778335571,0.00830,0.00026,0.00679,0.00535,0.02070
1403715313.112406730651855,0.00749,0.00023,0.00057,0.00504,0.01334
1403715313.162403345108032,0.00948,0.00025,0.00505,0.00514,0.01992
1403715313.212403297424316,0.00934,0.00023,0.00533,0.00526,0.02017
1403715313.262403249740601,0.00845,0.00025,0.00610,0.00513,0.01993
1403715313.312402009963989,0.00718,0.00023,0.00045,0.00524,0.01310
1403715313.362396717071533,0.01001,0.00023,0.00619,0.00515,0.02158
1403715313.412396669387817,0.00799,0.00023,0.00002,0.00517,0.01341
1403715313.462394952774048,0.00932,0.00023,0.00449,0.00506,0.01910
1403715313.512391805648804,0.00695,0.00023,0.00225,0.00531,0.01474
1403715313.562385082244873,0.00752,0.00023,0.00579,0.00555,0.01908
1403715313.612380504608154,0.00791,0.00023,0.01431,0.00515,0.02759
1403715313.662378311157227,0.00860,0.00023,0.00666,0.00526,0.02075
1403715313.712384223937988,0.00701,0.00024,0.01013,0.00520,0.02259
1403715313.762384414672852,0.00760,0.00024,0.00423,0.00528,0.01734
1403715313.812384843826294,0.00693,0.00024,0.00247,0.00509,0.01474
1403715313.862382173538208,0.00770,0.00023,0.00447,0.00521,0.01762
1403715313.912382841110229,0.00683,0.00023,0.00047,0.00506,0.01259
1403715313.962383985519409,0.00749,0.00022,0.00567,0.00551,0.01890
1403715314.012383937835693,0.00698,0.00022,0.00001,0.00494,0.01216
1403715314.062384128570557,0.00751,0.00024,0.00028,0.00528,0.01331
1403715314.112386703491211,0.00754,0.00024,0.00226,0.00523,0.01527
1403715314.162389993667603,0.00751,0.00024,0.00490,0.00521,0.01786
1403715314.212393999099731,0.00985,0.00030,0.01282,0.00532,0.02828
1403715314.262396335601807,0.00881,0.00023,0.00591,0.00517,0.02012
1403715314.312395095825195,0.00741,0.00022,0.00731,0.00538,0.02032
1403715314.362396717071533,0.00786,0.00024,0.00455,0.00558,0.01823
1403715314.412397146224976,0.00711,0.00025,0.00214,0.00534,0.01485
1403715314.462397098541260,0.01027,0.00021,0.00027,0.00489,0.01564
1403715314.512397050857544,0.00713,0.00023,0.00011,0.00522,0.01268
1403715314.562387943267822,0.00880,0.00024,0.00562,0.00504,0.01969
1403715314.612385988235474,0.01030,0.00024,0.00046,0.00515,0.01616
1403715314.662385225296021,0.00783,0.00023,0.00054,0.00504,0.01364
1403715314.712385177612305,0.00716,0.00024,0.00079,0.00516,0.01336
1403715314.762366056442261,0.00843,0.00022,0.01427,0.00505,0.02797
1403715314.812366962432861,0.00836,0.00025,0.00914,0.00604,0.02379
1403715314.862365722656250,0.00839,0.00026,0.00739,0.00597,0.02200
1403715314.912366867065430,0.00799,0.00027,0.00931,0.00608,0.02365
1403715314.962368249893188,0.00816,0.00028,0.00523,0.00595,0.01963
1403715315.012367010116577,0.00794,0.00026,0.01028,0.00864,0.02712
1403715315.062367200851440,0.00924,0.00033,0.00014,0.00512,0.01483
1403715315.112366914749146,0.01467,0.00027,0.00053,0.00649,0.02197
1403715315.162359476089478,0.00792,0.00022,0.00689,0.00502,0.02006
1403715315.212358951568604,0.00729,0.00023,0.00029,0.00512,0.01293
1403715315.262358903884888,0.00746,0.00023,0.00002,0.00495,0.01266
1403715315.312354564666748,0.00797,0.00024,0.00270,0.00540,0.01632
1403715315.362349033355713,0.00812,0.00022,0.01573,0.00515,0.02923
1403715315.412347793579102,0.00720,0.00024,0.00830,0.00570,0.02145
1403715315.462347745895386,0.00892,0.00022,0.00419,0.00508,0.01842
1403715315.512346744537354,0.00722,0.00023,0.00750,0.00546,0.02042
1403715315.562347173690796,0.00792,0.00022,0.00472,0.00517,0.01803
1403715315.612346172332764,0.00732,0.00024,0.00720,0.00538,0.02014
1403715315.662348985671997,0.00777,0.00023,0.00597,0.00545,0.01942
1403715315.712348937988281,0.00704,0.00024,0.00062,0.00511,0.01300
1403715315.762349128723145,0.00797,0.00023,0.00529,0.00504,0.01854
1403715315.812348365783691,0.00880,0.00023,0.00107,0.00553,0.01562
1403715315.862349271774292,0.00779,0.00023,0.00073,0.00511,0.01386
1403715315.912348508834839,0.00725,0.00023,0.00154,0.00520,0.01423
1403715315.962352752685547,0.00758,0.00023,0.01386,0.00511,0.02678
1403715316.012351751327515,0.00815,0.00024,0.00827,0.00546,0.02212
1403715316.062351942062378,0.00753,0.00023,0.00447,0.00514,0.01736
1403715316.112353801727295,0.00865,0.00023,0.00634,0.00544,0.02067
1403715316.162352800369263,0.00803,0.00023,0.00452,0.00524,0.01802
1403715316.212351799011230,0.00727,0.00024,0.00520,0.00530,0.01803
1403715316.262348175048828,0.00778,0.00023,0.00588,0.00530,0.01920
1403715316.312347650527954,0.00859,0.00023,0.00094,0.00520,0.01496
1403715316.362345933914185,0.00927,0.00020,0.00893,0.00525,0.02365
1403715316.412345886230469,0.00984,0.00022,0.00006,0.00516,0.01529
1403715316.462346076965332,0.00770,0.00023,0.00069,0.00498,0.01361
1403715316.512348651885986,0.00776,0.00024,0.00095,0.00528,0.01423
1403715316.562371730804443,0.00735,0.00024,0.01154,0.00507,0.02420
1403715316.612378835678101,0.00684,0.00024,0.00666,0.00544,0.01919
1403715316.662384748458862,0.00736,0.00023,0.01278,0.00520,0.02558
1403715316.712384700775146,0.00677,0.00024,0.00483,0.00547,0.01731
1403715316.762387514114380,0.00884,0.00021,0.00418,0.00568,0.01891
1403715316.812391042709351,0.00720,0.00023,0.00453,0.00528,0.01725
1403715316.862389564514160,0.00776,0.00023,0.00378,0.00510,0.01688
1403715316.912386655807495,0.00703,0.00024,0.00953,0.00526,0.02206
1403715316.962388038635254,0.00752,0.00023,0.00967,0.00525,0.02267
1403715317.012387514114380,0.00816,0.00027,0.00048,0.00515,0.01406
1403715317.062390565872192,0.00897,0.00021,0.00247,0.00498,0.01663
1403715317.112389802932739,0.00970,0.00023,0.00046,0.00509,0.01548
1403715317.162393331527710,0.00877,0.00022,0.00862,0.00505,0.02266
1403715317.212390899658203,0.00753,0.00024,0.00507,0.00638,0.01921
1403715317.262385606765747,0.01205,0.00024,0.01323,0.00533,0.03086
1403715317.312384605407715,0.00742,0.00023,0.00637,0.00573,0.01975
1403715317.362384796142578,0.01184,0.00031,0.00340,0.00593,0.02148
1403715317.412384986877441,0.00916,0.00022,0.00159,0.00548,0.01645
1403715317.462385654449463,0.01120,0.00021,0.00390,0.00520,0.02050
1403715317.562389850616455,0.00739,0.00033,0.00963,0.00532,0.02268
1403715317.612391948699951,0.00819,0.00023,0.00539,0.00507,0.01888
1403715317.662391901016235,0.00767,0.00024,0.00026,0.00511,0.01328
1403715317.712396144866943,0.00794,0.00023,0.01199,0.00532,0.02549
1403715317.762395858764648,0.00710,0.00024,0.00081,0.00594,0.01408
1403715317.812393665313721,0.00914,0.00022,0.00704,0.00512,0.02152
1403715317.862394571304321,0.00743,0.00023,0.00424,0.00528,0.01719
1403715317.912392139434814,0.00886,0.00022,0.01133,0.00528,0.02570
1403715317.962391614913940,0.01011,0.00022,0.00647,0.00540,0.02220
1403715318.012391567230225,0.00789,0.00023,0.00203,0.00518,0.01533
1403715318.062390565872192,0.00720,0.00024,0.00829,0.00546,0.02118
1403715318.112389326095581,0.00871,0.00023,0.00355,0.00524,0.01772
1403715318.162388801574707,0.00717,0.00024,0.00788,0.00542,0.02070
1403715318.212388038635254,0.00766,0.00023,0.00395,0.00513,0.01698
1403715318.262387990951538,0.00710,0.00023,0.00002,0.00513,0.01248
1403715318.312385559082031,0.01014,0.00023,0.01023,0.00522,0.02582
1403715318.362385272979736,0.00892,0.00023,0.00338,0.00536,0.01790
1403715318.412385463714600,0.00844,0.00022,0.00502,0.00511,0.01880
1403715318.462385416030884,0.00818,0.00024,0.00293,0.00537,0.01671
1403715318.512386560440063,0.00763,0.00023,0.01921,0.00528,0.03236
1403715318.562385082244873,0.00923,0.00023,0.00438,0.00828,0.02213
1403715318.612385034561157,0.01248,0.00028,0.00014,0.00577,0.01867
1403715318.662381172180176,0.00749,0.00023,0.00846,0.00542,0.02160
1403715318.712377786636353,0.01049,0.00022,0.00416,0.00517,0.02004
1403715318.762376308441162,0.00866,0.00025,0.00770,0.00533,0.02195
1403715318.812376976013184,0.00944,0.00021,0.00353,0.00510,0.01829
1403715318.862376928329468,0.00958,0.00022,0.00049,0.00529,0.01557
1403715318.912380695343018,0.01112,0.00022,0.00684,0.00515,0.02334
1403715318.962382078170776,0.00797,0.00023,0.00359,0.00538,0.01717
1403715319.012380361557007,0.00873,0.00064,0.00586,0.00527,0.02049
1403715319.062380075454712,0.00869,0.00024,0.00063,0.00628,0.01585
1403715319.112383365631104,0.00812,0.00022,0.01291,0.00551,0.02676
1403715319.162389993667603,0.00727,0.00024,0.01292,0.00528,0.02571
1403715319.212390184402466,0.00794,0.00023,0.00142,0.00509,0.01469
1403715319.262391805648804,0.00726,0.00025,0.00762,0.00549,0.02062
1403715319.312391996383667,0.01008,0.00022,0.00147,0.00568,0.01745
1403715319.362393379211426,0.00795,0.00032,0.00712,0.00513,0.02053
1403715319.412394762039185,0.00776,0.00023,0.01444,0.00501,0.02743
1403715319.462394714355469,0.00794,0.00023,0.00024,0.00511,0.01352
1403715319.512392044067383,0.01070,0.00021,0.00607,0.00523,0.02222
1403715319.562391519546509,0.00748,0.00024,0.00301,0.00519,0.01592
1403715319.612389326095581,0.00816,0.00022,0.00314,0.00525,0.01677
1403715319.662389278411865,0.00840,0.00023,0.00044,0.00513,0.01421
1403715319.712385177612305,0.00862,0.00024,0.00915,0.00521,0.02322
1403715319.762378454208374,0.00712,0.00023,0.01081,0.00509,0.02325
1403715319.812378883361816,0.00820,0.00025,0.00036,0.00507,0.01388
1403715319.862373828887939,0.00708,0.00023,0.00710,0.00510,0.01951
1403715319.912373781204224,0.00903,0.00022,0.00021,0.00511,0.01457
1403715319.962369441986084,0.00741,0.00023,0.00652,0.00525,0.01942
1403715320.012360572814941,0.00804,0.00024,0.01207,0.00509,0.02544
1403715320.062353610992432,0.00734,0.00023,0.01333,0.01057,0.03147
1403715320.112350225448608,0.01479,0.00024,0.00683,0.00534,0.02719
1403715320.162348270416260,0.00733,0.00024,0.00198,0.00519,0.01474
1403715320.212348461151123,0.00778,0.00024,0.00036,0.00500,0.01338
1403715320.262349128723145,0.00713,0.00025,0.00143,0.00511,0.01392
1403715320.312341213226318,0.00768,0.00025,0.00837,0.00525,0.02154
1403715320.362340688705444,0.00699,0.00024,0.00764,0.00523,0.02011
1403715320.412340641021729,0.00998,0.00022,0.00024,0.00502,0.01546
1403715320.462347745895386,0.00759,0.00022,0.01810,0.00533,0.03124
1403715320.512348175048828,0.00923,0.00023,0.00042,0.00512,0.01500
1403715320.562353372573853,0.00748,0.00024,0.00519,0.00526,0.01816
1403715320.612360715866089,0.00794,0.00023,0.00918,0.00528,0.02264
1403715320.662364482879639,0.01022,0.00025,0.00854,0.00535,0.02436
1403715320.712364673614502,0.00865,0.00023,0.00639,0.00537,0.02065
1403715320.762366056442261,0.00735,0.00023,0.00182,0.00533,0.01473
1403715320.812366247177124,0.00797,0.00025,0.00002,0.00502,0.01325
1403715320.862366199493408,0.00722,0.00022,0.00045,0.00534,0.01325
1403715320.912364482879639,0.00831,0.00023,0.00513,0.00519,0.01886
1403715320.962359189987183,0.00836,0.00081,0.02436,0.00517,0.03870
1403715321.012359142303467,0.00767,0.00024,0.00002,0.00499,0.01292
1403715321.062354564666748,0.00682,0.00025,0.01606,0.00520,0.02834
1403715321.112354755401611,0.00827,0.00023,0.00053,0.00500,0.01403
1403715321.162353038787842,0.00693,0.00023,0.00328,0.00515,0.01560
1403715321.212352037429810,0.00832,0.00023,0.00726,0.00509,0.02091
1403715321.262350320816040,0.00739,0.00022,0.00797,0.00519,0.02077
1403715321.312347650527954,0.00986,0.00022,0.00509,0.00530,0.02047
1403715321.362347841262817,0.00693,0.00023,0.00151,0.00506,0.01373
1403715321.412347793579102,0.00760,0.00023,0.00001,0.00497,0.01282
1403715321.462347745895386,0.00689,0.00024,0.00002,0.00504,0.01218
1403715321.512347459793091,0.00744,0.00023,0.00511,0.00524,0.01803
1403715321.562349796295166,0.00683,0.00024,0.02135,0.00524,0.03365
1403715321.612349748611450,0.00825,0.00024,0.00001,0.00511,0.01362
1403715321.662351131439209,0.00682,0.00022,0.01428,0.00515,0.02647
1403715321.712351083755493,0.01038,0.00025,0.00008,0.00552,0.01624
1403715321.762350320816040,0.00716,0.00024,0.00328,0.00534,0.01602
1403715321.812345981597900,0.00743,0.00025,0.00721,0.00522,0.02011
1403715321.862346172332764,0.00974,0.00022,0.00796,0.00536,0.02328
1403715321.912343263626099,0.00883,0.00023,0.00474,0.00566,0.01946
1403715321.962343215942383,0.00808,0.00026,0.00272,0.00545,0.01651
1403715322.012343168258667,0.01656,0.00025,0.00015,0.00891,0.02587
1403715322.062343358993530,0.01606,0.00056,0.00042,0.00653,0.02358
1403715322.112346410751343,0.00978,0.00026,0.00680,0.00612,0.02296
1403715322.162359714508057,0.01086,0.00023,0.02243,0.00614,0.03965
1403715322.212359666824341,0.00973,0.00024,0.00017,0.00529,0.01543
1403715322.262363910675049,0.00795,0.00024,0.01572,0.00529,0.02921
1403715322.312363624572754,0.00818,0.00024,0.00078,0.00517,0.01438
1403715322.362364768981934,0.00742,0.00024,0.00122,0.00541,0.01430
1403715322.412355899810791,0.00805,0.00023,0.02784,0.00480,0.04094
1403715322.462354660034180,0.00732,0.00025,0.00850,0.00527,0.02134
1403715322.512353897094727,0.00779,0.00024,0.00124,0.00520,0.01447
1403715322.562354087829590,0.00698,0.00024,0.00114,0.00507,0.01344
1403715322.612354040145874,0.01070,0.00021,0.00026,0.00504,0.01621
1403715322.662354469299316,0.00901,0.00025,0.00072,0.00551,0.01549
1403715322.712349414825439,0.00839,0.00022,0.00561,0.00518,0.01940
1403715322.762353658676147,0.00830,0.00023,0.01489,0.00543,0.02884
1403715322.812354326248169,0.00837,0.00026,0.00038,0.00524,0.01425
1403715322.862359046936035,0.00848,0.00022,0.01382,0.00526,0.02779
1403715322.912358999252319,0.00802,0.00023,0.00029,0.00515,0.01370
1403715322.962358951568604,0.00720,0.00023,0.00101,0.00523,0.01366
1403715323.012363195419312,0.00784,0.00024,0.01512,0.00526,0.02847
1403715323.062363147735596,0.00854,0.00023,0.00523,0.00516,0.01916
1403715323.112363100051880,0.01018,0.00021,0.00004,0.00593,0.01636
1403715323.162363767623901,0.00890,0.00023,0.01984,0.00530,0.03428
1403715323.212363719940186,0.00978,0.00022,0.00048,0.00507,0.01556
1403715323.262361526489258,0.00854,0.00023,0.00208,0.00534,0.01620
1403715323.312361717224121,0.00845,0.00025,0.00051,0.00524,0.01445
1403715323.362359762191772,0.00818,0.00023,0.00983,0.00536,0.02361
1403715323.412358999252319,0.00889,0.00024,0.00063,0.00521,0.01497
1403715323.462359666824341,0.00932,0.00023,0.00876,0.00523,0.02356
1403715323.512358427047729,0.00822,0.00023,0.00184,0.00512,0.01541
1403715323.562358856201172,0.00757,0.00022,0.00108,0.00511,0.01398
1403715323.612350702285767,0.00839,0.00024,0.01378,0.00517,0.02757
1403715323.662334918975830,0.00933,0.00024,0.02449,0.00551,0.03956
1403715323.712333679199219,0.01015,0.00022,0.00135,0.00505,0.01678
1403715323.762326002120972,0.00747,0.00026,0.00862,0.00506,0.02142
1403715323.812326669692993,0.00886,0.00023,0.00056,0.00488,0.01453
1403715323.862326622009277,0.00823,0.00024,0.00004,0.00485,0.01336
1403715323.912326812744141,0.00965,0.00022,0.00052,0.00497,0.01536
1403715323.962317943572998,0.00742,0.00023,0.00853,0.00517,0.02135
1403715324.012317895889282,0.00933,0.00024,0.00023,0.00495,0.01475
1403715324.062323570251465,0.00714,0.00024,0.00651,0.00516,0.01905
1403715324.112323760986328,0.01112,0.00025,0.00034,0.00505,0.01676
1403715324.162324905395508,0.00740,0.00023,0.00047,0.00510,0.01321
1403715324.212344646453857,0.00803,0.00024,0.01261,0.00515,0.02604
1403715324.262360572814941,0.01005,0.00024,0.01820,0.00535,0.03385
1403715324.312360763549805,0.00801,0.00024,0.00002,0.00500,0.01327
1403715324.362367391586304,0.00759,0.00024,0.00751,0.00532,0.02067
1403715324.412367343902588,0.00834,0.00023,0.00007,0.00487,0.01351
1403715324.462381839752197,0.00743,0.00023,0.00748,0.00527,0.02042
1403715324.512382030487061,0.00798,0.00024,0.00044,0.00514,0.01380
1403715324.562385082244873,0.00737,0.00024,0.00609,0.00520,0.01890
1403715324.612385034561157,0.00772,0.00024,0.00009,0.01296,0.02101
1403715324.662417888641357,0.01449,0.00022,0.01566,0.00522,0.03559
1403715324.712417840957642,0.00877,0.00023,0.00004,0.00503,0.01407
1403715324.762417793273926,0.00743,0.00024,0.00002,0.00507,0.01276
1403715324.812442064285278,0.00915,0.00023,0.01182,0.00525,0.02646
1403715324.862479448318481,0.00744,0.00025,0.01647,0.00533,0.02948
1403715324.912479400634766,0.00813,0.00025,0.00002,0.00504,0.01343
1403715324.962492465972900,0.00729,0.00025,0.00734,0.00535,0.02023
1403715325.012491226196289,0.00797,0.00024,0.00036,0.00506,0.01364
1403715325.062492370605469,0.00718,0.00024,0.00644,0.00541,0.01928
1403715325.112492322921753,0.00775,0.00024,0.00002,0.00509,0.01311
1403715325.162491321563721,0.00721,0.00023,0.00622,0.00533,0.01900
1403715325.212487936019897,0.00779,0.00028,0.00765,0.00517,0.02090
1403715325.262480735778809,0.00703,0.00024,0.01627,0.00561,0.02915
1403715325.312480926513672,0.01691,0.00027,0.00003,0.00619,0.02341
1403715325.362480878829956,0.01327,0.00056,0.00008,0.00644,0.02035
1403715325.412488937377930,0.00892,0.00025,0.01053,0.00519,0.02488
1403715325.462495803833008,0.01012,0.00024,0.01561,0.00535,0.03132
1403715325.512495756149292,0.00797,0.00025,0.00001,0.00496,0.01320
1403715325.562496662139893,0.00754,0.00024,0.00620,0.00524,0.01922
1403715325.612496614456177,0.00814,0.00023,0.00002,0.00490,0.01329
1403715325.662492752075195,0.00814,0.00024,0.00487,0.00530,0.01856
1403715325.712492704391479,0.01005,0.00022,0.00001,0.00494,0.01523
1403715325.762485742568970,0.00747,0.00023,0.00622,0.00517,0.01910
1403715325.812480688095093,0.00777,0.00024,0.00708,0.00525,0.02034
1403715325.862468719482422,0.00726,0.00024,0.01165,0.00521,0.02436
1403715325.912468671798706,0.00827,0.00025,0.00002,0.00510,0.01364
1403715325.962468624114990,0.00782,0.00023,0.00002,0.00506,0.01312
1403715326.012467145919800,0.00912,0.00024,0.01121,0.00509,0.02567
1403715326.062461376190186,0.00798,0.00025,0.01604,0.00524,0.02950
1403715326.112461328506470,0.00773,0.00025,0.00001,0.00511,0.01311
1403715326.162460803985596,0.00849,0.00025,0.00691,0.00532,0.02098
1403715326.212460756301880,0.01074,0.00023,0.00002,0.00499,0.01598
1403715326.262462615966797,0.00766,0.00024,0.00532,0.00546,0.01868
1403715326.312462806701660,0.00911,0.00028,0.00007,0.00589,0.01535
1403715326.362467527389526,0.00922,0.00027,0.00756,0.00659,0.02364
1403715326.412468671798706,0.00895,0.00028,0.01008,0.00610,0.02541
1403715326.462470054626465,0.00842,0.00027,0.01519,0.00556,0.02944
1403715326.512470006942749,0.00889,0.00024,0.00002,0.00501,0.01416
1403715326.562470197677612,0.00748,0.00024,0.00019,0.00503,0.01294
1403715326.612462759017944,0.00822,0.00027,0.01066,0.00540,0.02455
1403715326.712465047836304,0.00759,0.00034,0.01605,0.00577,0.02975
1403715326.762465000152588,0.00939,0.00023,0.00031,0.00545,0.01539
1403715326.812473297119141,0.01173,0.00025,0.01699,0.00540,0.03438
1403715326.862473249435425,0.00851,0.00024,0.00002,0.00535,0.01412
1403715326.912474393844604,0.00789,0.00024,0.00535,0.00618,0.01966
1403715326.962474107742310,0.00863,0.00024,0.00022,0.00551,0.01460
1403715327.012475013732910,0.00760,0.00024,0.00629,0.00524,0.01937
1403715327.062476873397827,0.00793,0.00024,0.00526,0.00521,0.01865
1403715327.112480640411377,0.00752,0.00023,0.01121,0.00524,0.02420
1403715327.162480592727661,0.00882,0.00024,0.00002,0.00498,0.01406
1403715327.212480545043945,0.00750,0.00023,0.00002,0.00501,0.01276
1403715327.262486219406128,0.00787,0.00025,0.01079,0.00517,0.02407
1403715327.312490701675415,0.00725,0.00024,0.01465,0.00521,0.02735
1403715327.362490653991699,0.00777,0.00025,0.00006,0.00505,0.01314
1403715327.412492752075195,0.00720,0.00024,0.01409,0.00528,0.02680
1403715327.462492704391479,0.00885,0.00026,0.00021,0.00506,0.01438
1403715327.512491464614868,0.00742,0.00023,0.00451,0.00524,0.01740
1403715327.562491655349731,0.00775,0.00025,0.00047,0.00517,0.01364
1403715327.612491607666016,0.00721,0.00023,0.00633,0.00533,0.01910
1403715327.662491798400879,0.00831,0.00025,0.00430,0.00524,0.01811
1403715327.712491989135742,0.00683,0.00024,0.01041,0.00517,0.02265
1403715327.762491464614868,0.00756,0.00025,0.00066,0.00517,0.01365
1403715327.812491655349731,0.00929,0.00022,0.00004,0.00503,0.01458
1403715327.862495183944702,0.00964,0.00024,0.01051,0.00513,0.02552
1403715327.912497520446777,0.00798,0.00022,0.01292,0.00516,0.02629
1403715327.962497472763062,0.00926,0.00023,0.00014,0.00513,0.01475
1403715328.012498140335083,0.01292,0.00022,0.01213,0.00523,0.03051
1403715328.062498331069946,0.00820,0.00024,0.00036,0.00570,0.01450
1403715328.112499237060547,0.00749,0.00023,0.00493,0.00537,0.01802
1403715328.162499189376831,0.00794,0.00024,0.00052,0.00545,0.01416
1403715328.212497711181641,0.00784,0.00022,0.00617,0.00559,0.01983
1403715328.262497425079346,0.00817,0.00025,0.00435,0.00557,0.01834
1403715328.312498569488525,0.00750,0.00026,0.00989,0.00521,0.02286
1403715328.362501382827759,0.00815,0.00025,0.01623,0.00565,0.03029
1403715328.412501335144043,0.00748,0.00022,0.00002,0.00500,0.01272
1403715328.462502002716064,0.00864,0.00025,0.00957,0.00571,0.02418
1403715328.512500762939453,0.00801,0.00022,0.00968,0.00521,0.02313
1403715328.562500953674316,0.00809,0.00024,0.00002,0.00535,0.01371
1403715328.612500429153442,0.00749,0.00022,0.01102,0.00511,0.02384
1403715328.662500143051147,0.00808,0.00024,0.00022,0.00545,0.01398
1403715328.712499618530273,0.00752,0.00023,0.00477,0.00541,0.01794
1403715328.762499570846558,0.01329,0.00027,0.00002,0.00695,0.02053
1403715328.812500953674316,0.00991,0.00023,0.00626,0.00537,0.02177
1403715328.862500429153442,0.00780,0.00025,0.00421,0.00578,0.01805
1403715328.962495326995850,0.00818,0.00032,0.01030,0.00523,0.02403
1403715329.012490034103394,0.00776,0.00024,0.01351,0.00570,0.02722
1403715329.062490224838257,0.00784,0.00023,0.00008,0.00505,0.01321
1403715329.112489938735962,0.00744,0.00025,0.01006,0.00565,0.02341
1403715329.162489652633667,0.00715,0.00023,0.00921,0.00526,0.02185
1403715329.212489843368530,0.00747,0.00026,0.00112,0.00564,0.01449
1403715329.262495517730713,0.00698,0.00023,0.00983,0.00511,0.02214
1403715329.312495470046997,0.00996,0.00023,0.00031,0.00547,0.01599
1403715329.362503767013550,0.01087,0.00021,0.00408,0.00542,0.02057
1403715329.412503719329834,0.00890,0.00023,0.00032,0.00526,0.01471
1403715329.462507009506226,0.00832,0.00023,0.00649,0.00548,0.02053
1403715329.512504816055298,0.00934,0.00022,0.00394,0.00577,0.01928
1403715329.562493324279785,0.00891,0.00023,0.00772,0.00559,0.02245
1403715329.612490415573120,0.00859,0.00023,0.00662,0.00588,0.02132
1403715329.662490367889404,0.00783,0.00023,0.00002,0.00534,0.01343
1403715329.712485551834106,0.00828,0.00023,0.00898,0.00595,0.02344
1403715329.762488842010498,0.00858,0.00022,0.00751,0.00553,0.02184
1403715329.812489032745361,0.00819,0.00024,0.00008,0.00560,0.01411
1403715329.862490177154541,0.00758,0.00022,0.01253,0.00546,0.02580
1403715329.912488460540771,0.01023,0.00022,0.02485,0.00572,0.04102
1403715329.962487697601318,0.00786,0.00022,0.00362,0.00547,0.01717
1403715330.012487649917603,0.00859,0.00022,0.00002,0.00563,0.01446
1403715330.062486648559570,0.00782,0.00022,0.00640,0.00560,0.02004
1403715330.112484455108643,0.00829,0.00023,0.00380,0.00585,0.01817
1403715330.162482023239136,0.00776,0.00024,0.00702,0.00565,0.02067
1403715330.212478160858154,0.00897,0.00022,0.00646,0.00579,0.02145
1403715330.262478113174438,0.00772,0.00023,0.00004,0.00532,0.01331
1403715330.312476634979248,0.00825,0.00024,0.00824,0.00584,0.02256
1403715330.362475872039795,0.00856,0.00023,0.00780,0.00551,0.02210
1403715330.412475824356079,0.00808,0.00023,0.00002,0.00579,0.01413
1403715330.462473630905151,0.00783,0.00023,0.01579,0.00558,0.02944
1403715330.512466907501221,0.00843,0.00024,0.02534,0.00557,0.03959
1403715330.562467336654663,0.00885,0.00023,0.00277,0.00558,0.01743
1403715330.612467288970947,0.00808,0.00026,0.00002,0.00574,0.01410
1403715330.662468433380127,0.00760,0.00024,0.00623,0.00549,0.01955
1403715330.712468624114990,0.00928,0.00024,0.00345,0.00573,0.01870
1403715330.762469053268433,0.00790,0.00024,0.00568,0.00607,0.01989
1403715330.812467575073242,0.00817,0.00026,0.00545,0.00560,0.01948
1403715330.862467527389526,0.00774,0.00023,0.00008,0.00519,0.01326
1403715330.912466287612915,0.00818,0.00025,0.00807,0.00580,0.02230
1403715330.962463140487671,0.00776,0.00023,0.00794,0.00547,0.02140
1403715331.012463092803955,0.00818,0.00025,0.00003,0.00561,0.01407
1403715331.062460899353027,0.00769,0.00023,0.01108,0.00526,0.02427
1403715331.112446784973145,0.00933,0.00025,0.02337,0.00571,0.03866
1403715331.212445735931396,0.01010,0.00034,0.00283,0.00539,0.01867
1403715331.262445688247681,0.00804,0.00025,0.00006,0.00545,0.01381
1403715331.312439441680908,0.00728,0.00024,0.00622,0.00567,0.01940
1403715331.362431287765503,0.00767,0.00025,0.00420,0.00567,0.01779
1403715331.412423372268677,0.00725,0.00023,0.00707,0.00534,0.01990
1403715331.462422609329224,0.00770,0.00025,0.00440,0.00573,0.01808
1403715331.512422561645508,0.00712,0.00024,0.00002,0.00579,0.01316
1403715331.562417745590210,0.00845,0.00028,0.00814,0.00615,0.02303
1403715331.612413406372070,0.00977,0.00024,0.00733,0.00564,0.02298
1403715331.662413358688354,0.00795,0.00025,0.00046,0.00615,0.01481
1403715331.712413072586060,0.00783,0.00025,0.01181,0.00534,0.02524
1403715331.762404203414917,0.00822,0.00028,0.02065,0.00543,0.03459
1403715331.812404394149780,0.00845,0.00024,0.00279,0.00530,0.01678
1403715331.862404346466064,0.00766,0.00024,0.00001,0.00541,0.01333
1403715331.912404537200928,0.00702,0.00023,0.00630,0.00524,0.01880
1403715331.962405920028687,0.00785,0.00025,0.00419,0.00573,0.01803
1403715332.012407541275024,0.00880,0.00023,0.00670,0.00523,0.02096
1403715332.062409400939941,0.00767,0.00025,0.00448,0.00551,0.01792
1403715332.112409353256226,0.00800,0.00023,0.00004,0.00861,0.01689
1403715332.162412643432617,0.01438,0.00111,0.00882,0.00954,0.03385
1403715332.212415695190430,0.00976,0.00033,0.00701,0.00537,0.02247
1403715332.262415647506714,0.00753,0.00026,0.00002,0.00543,0.01324
1403715332.312416791915894,0.00690,0.00024,0.01065,0.00528,0.02307
1403715332.362417221069336,0.00829,0.00025,0.02006,0.00542,0.03403
1403715332.412417650222778,0.00709,0.00025,0.00313,0.00524,0.01572
1403715332.462417602539062,0.00748,0.00027,0.00002,0.00548,0.01325
1403715332.512418031692505,0.00701,0.00024,0.00616,0.00530,0.01871
1403715332.562417984008789,0.00763,0.00023,0.00369,0.00554,0.01709
1403715332.612418174743652,0.00708,0.00023,0.00631,0.00540,0.01903
