# timestamp (sec),tracking,propagation,msckf update,re-tri & marg,total
1403715349.362323284149170,0.00240,0.00012,0.00000,0.00152,0.00405
1403715349.412322759628296,0.00240,0.00013,0.00270,0.00151,0.00673
1403715349.462321758270264,0.00239,0.00012,0.00310,0.00157,0.00718
1403715349.512320756912231,0.00238,0.00012,0.00842,0.00142,0.01235
1403715349.562320709228516,0.00308,0.00012,0.00763,0.00153,0.01236
1403715349.612320661544800,0.00254,0.00012,0.00003,0.00158,0.00427
1403715349.662320137023926,0.00258,0.00012,0.00425,0.00156,0.00851
1403715349.712320089340210,0.00266,0.00015,0.00004,0.00163,0.00448
1403715349.762316942214966,0.00257,0.00013,0.00376,0.00161,0.00806
1403715349.812317132949829,0.00248,0.00012,0.00017,0.00156,0.00434
1403715349.862311840057373,0.00250,0.00013,0.00684,0.00155,0.01103
1403715349.912309646606445,0.00227,0.00013,0.00357,0.00147,0.00743
1403715349.962309598922729,0.00324,0.00012,0.00001,0.00165,0.00502
1403715350.012310266494751,0.00227,0.00012,0.00293,0.00150,0.00681
1403715350.062313079833984,0.00214,0.00012,0.00254,0.00149,0.00629
1403715350.112314462661743,0.00219,0.00012,0.01157,0.00149,0.01538
1403715350.162312984466553,0.00215,0.00012,0.00661,0.00149,0.01037
1403715350.212312936782837,0.00235,0.00014,0.00001,0.00153,0.00403
1403715350.262312412261963,0.00228,0.00012,0.00371,0.00146,0.00757
1403715350.312312602996826,0.00347,0.00013,0.00001,0.00157,0.00518
1403715350.362311124801636,0.00263,0.00012,0.00330,0.00155,0.00760
1403715350.412311077117920,0.00257,0.00012,0.00052,0.00154,0.00475
1403715350.462309837341309,0.00263,0.00013,0.00602,0.00152,0.01030
1403715350.512309789657593,0.00259,0.00012,0.00235,0.00149,0.00656
1403715350.562310934066772,0.00252,0.00012,0.00037,0.00157,0.00458
1403715350.612311124801636,0.00244,0.00014,0.00263,0.00153,0.00675
1403715350.662311315536499,0.00241,0.00012,0.00198,0.00150,0.00602
1403715350.712312221527100,0.00244,0.00013,0.01030,0.00151,0.01438
1403715350.762311220169067,0.00250,0.00013,0.00643,0.00159,0.01065
1403715350.812311410903931,0.00247,0.00014,0.00001,0.00162,0.00424
1403715350.862308740615845,0.00324,0.00014,0.01088,0.00159,0.01585
1403715350.912308692932129,0.00247,0.00012,0.00001,0.00162,0.00421
1403715350.962308645248413,0.00239,0.00013,0.00316,0.00157,0.00726
1403715351.012308597564697,0.00241,0.00013,0.00001,0.00159,0.00413
1403715351.062308549880981,0.00233,0.00012,0.00562,0.00151,0.00959
1403715351.112308502197266,0.00243,0.00012,0.00205,0.00165,0.00625
1403715351.162308454513550,0.00249,0.00012,0.00001,0.00157,0.00419
1403715351.212308883666992,0.00252,0.00013,0.00225,0.00160,0.00649
1403715351.262308835983276,0.00221,0.00013,0.00158,0.00154,0.00545
1403715351.312308788299561,0.00224,0.00012,0.00940,0.00152,0.01329
1403715351.362308740615845,0.00238,0.00012,0.00796,0.00152,0.01198
1403715351.412308692932129,0.00227,0.00013,0.00001,0.00156,0.00397
1403715351.462309360504150,0.00219,0.00015,0.00813,0.00146,0.01193
1403715351.512309312820435,0.00247,0.00012,0.00000,0.00155,0.00415
1403715351.562309741973877,0.00287,0.00012,0.00318,0.00155,0.00772
1403715351.612310171127319,0.00243,0.00012,0.00027,0.00160,0.00441
1403715351.662309646606445,0.00233,0.00013,0.00545,0.00153,0.00944
1403715351.712309122085571,0.00235,0.00013,0.00082,0.00149,0.00479
1403715351.762307882308960,0.00237,0.00013,0.00056,0.00151,0.00456
1403715351.812305212020874,0.00225,0.00012,0.00221,0.00147,0.00605
1403715351.862304449081421,0.00235,0.00012,0.00108,0.00147,0.00502
1403715351.912302017211914,0.00336,0.00013,0.00687,0.00148,0.01184
1403715351.962299346923828,0.00241,0.00014,0.00601,0.00140,0.00996
1403715352.012299537658691,0.00300,0.00012,0.00017,0.00150,0.00478
1403715352.062299013137817,0.00250,0.00013,0.00364,0.00155,0.00782
1403715352.112298965454102,0.00250,0.00012,0.00479,0.00153,0.00893
1403715352.162299156188965,0.00238,0.00013,0.00295,0.00149,0.00696
1403715352.212299108505249,0.00244,0.00012,0.00001,0.00150,0.00407
1403715352.262296438217163,0.00242,0.00014,0.00463,0.00156,0.00875
1403715352.312297582626343,0.00233,0.00014,0.00197,0.00149,0.00593
1403715352.362297773361206,0.00238,0.00014,0.00054,0.00153,0.00459
1403715352.412296295166016,0.00240,0.00013,0.00297,0.00144,0.00694
1403715352.462296485900879,0.00273,0.00013,0.00090,0.00158,0.00534
1403715352.512296676635742,0.00248,0.00014,0.01370,0.00150,0.01782
1403715352.562299013137817,0.00258,0.00014,0.01033,0.00147,0.01453
1403715352.612298965454102,0.00238,0.00012,0.00004,0.00151,0.00405
1403715352.662298440933228,0.00258,0.00013,0.00253,0.00155,0.00680
1403715352.712298393249512,0.00233,0.00013,0.00364,0.00147,0.00757
1403715352.762298345565796,0.00317,0.00015,0.00311,0.00147,0.00790
1403715352.812298536300659,0.00269,0.00012,0.00014,0.00155,0.00450
1403715352.862298011779785,0.00262,0.00015,0.00456,0.00152,0.00885
1403715352.912297964096069,0.00254,0.00012,0.00089,0.00158,0.00513
1403715352.962297916412354,0.00249,0.00013,0.00031,0.00165,0.00458
1403715353.012297391891479,0.00245,0.00013,0.00373,0.00163,0.00793
1403715353.062295198440552,0.00246,0.00012,0.00143,0.00150,0.00550
1403715353.112293720245361,0.00235,0.00012,0.00618,0.00159,0.01024
1403715353.162294626235962,0.00235,0.00012,0.00990,0.00152,0.01390
1403715353.212294578552246,0.00229,0.00014,0.00002,0.00154,0.00399
1403715353.262294292449951,0.00241,0.00012,0.00220,0.00146,0.00619
1403715353.312294960021973,0.00239,0.00013,0.00990,0.00144,0.01386
1403715353.362294912338257,0.00237,0.00012,0.00254,0.00149,0.00652
1403715353.412294864654541,0.00242,0.00013,0.00003,0.00151,0.00409
1403715353.462294816970825,0.00301,0.00012,0.00437,0.00156,0.00906
1403715353.512294769287109,0.00236,0.00014,0.00203,0.00149,0.00602
1403715353.562294960021973,0.00240,0.00015,0.00003,0.00154,0.00413
1403715353.612294912338257,0.00261,0.00013,0.00343,0.00155,0.00773
1403715353.662294626235962,0.00216,0.00012,0.00047,0.00154,0.00430
1403715353.712294816970825,0.00213,0.00013,0.00396,0.00156,0.00779
1403715353.762294530868530,0.00219,0.00012,0.00920,0.00153,0.01303
1403715353.812294721603394,0.00231,0.00013,0.00001,0.00158,0.00402
1403715353.912294626235962,0.00221,0.00019,0.00137,0.00154,0.00531
1403715353.962294816970825,0.00221,0.00013,0.00793,0.00155,0.01183
1403715354.012294769287109,0.00311,0.00013,0.00245,0.00163,0.00731
1403715354.062294483184814,0.00241,0.00013,0.00463,0.00153,0.00870
1403715354.112293958663940,0.00232,0.00013,0.00412,0.00156,0.00813
1403715354.162293910980225,0.00219,0.00013,0.00175,0.00151,0.00558
1403715354.212293863296509,0.00250,0.00013,0.00004,0.00156,0.00423
1403715354.262294292449951,0.00246,0.00013,0.00391,0.00146,0.00796
1403715354.312294483184814,0.00232,0.00013,0.00001,0.00152,0.00398
1403715354.362294912338257,0.00307,0.00013,0.00382,0.00151,0.00852
1403715354.412296772003174,0.00252,0.00012,0.00999,0.00148,0.01411
1403715354.462296724319458,0.00249,0.00012,0.00012,0.00159,0.00432
1403715354.512296915054321,0.00248,0.00012,0.00130,0.00159,0.00549
1403715354.562297582626343,0.00241,0.00013,0.00790,0.00154,0.01198
1403715354.612297058105469,0.00239,0.00012,0.00244,0.00154,0.00649
1403715354.662296056747437,0.00235,0.00012,0.00463,0.00156,0.00866
1403715354.712294816970825,0.00238,0.00012,0.00387,0.00149,0.00787
1403715354.762294769287109,0.00236,0.00012,0.00131,0.00149,0.00527
1403715354.812294960021973,0.00237,0.00013,0.00001,0.00158,0.00409
1403715354.862294435501099,0.00247,0.00014,0.00169,0.00156,0.00587
1403715354.912291526794434,0.00245,0.00012,0.00588,0.00153,0.00998
1403715354.962290287017822,0.00255,0.00012,0.00405,0.00155,0.00828
1403715355.012288331985474,0.00239,0.00012,0.00901,0.00150,0.01302
1403715355.062288522720337,0.00237,0.00014,0.00001,0.00153,0.00405
1403715355.112288475036621,0.00233,0.00012,0.00188,0.00154,0.00589
1403715355.162288904190063,0.00234,0.00012,0.00752,0.00151,0.01150
1403715355.212288618087769,0.00306,0.00012,0.00250,0.00151,0.00720
1403715355.262289524078369,0.00265,0.00014,0.00458,0.00159,0.00896
1403715355.312289953231812,0.00250,0.00012,0.00421,0.00152,0.00835
1403715355.362290143966675,0.00267,0.00012,0.00177,0.00158,0.00614
1403715355.412289619445801,0.00243,0.00012,0.00068,0.00149,0.00473
1403715355.462290287017822,0.00310,0.00012,0.00256,0.00148,0.00725
1403715355.512289762496948,0.00260,0.00012,0.00458,0.00152,0.00882
1403715355.562289953231812,0.00274,0.00013,0.00446,0.00150,0.00882
1403715355.612288475036621,0.00240,0.00012,0.00724,0.00153,0.01129
1403715355.662288427352905,0.00236,0.00014,0.00052,0.00151,0.00453
1403715355.712287425994873,0.00331,0.00013,0.00089,0.00156,0.00590
1403715355.762284517288208,0.00249,0.00012,0.00806,0.00144,0.01211
1403715355.812285661697388,0.00250,0.00012,0.00091,0.00143,0.00497
1403715355.862284660339355,0.00240,0.00012,0.00231,0.00148,0.00631
1403715355.912281513214111,0.00224,0.00012,0.00297,0.00149,0.00683
1403715355.962280750274658,0.00229,0.00012,0.00123,0.00142,0.00506
1403715356.012276172637939,0.00320,0.00019,0.00520,0.00149,0.01007
1403715356.062276601791382,0.00245,0.00012,0.00162,0.00146,0.00565
1403715356.162276744842529,0.00242,0.00020,0.00264,0.00153,0.00678
1403715356.212276458740234,0.00233,0.00012,0.00322,0.00153,0.00720
1403715356.262274742126465,0.00242,0.00014,0.00650,0.00154,0.01060
1403715356.312274694442749,0.00235,0.00014,0.00356,0.00154,0.00758
1403715356.362274646759033,0.00251,0.00012,0.00083,0.00165,0.00512
1403715356.412274360656738,0.00283,0.00012,0.00683,0.00152,0.01130
1403715356.462274312973022,0.00237,0.00013,0.00001,0.00152,0.00402
1403715356.512274265289307,0.00322,0.00012,0.00062,0.00156,0.00552
1403715356.562274694442749,0.00270,0.00013,0.00261,0.00149,0.00692
1403715356.612275838851929,0.00243,0.00014,0.00499,0.00171,0.00927
1403715356.662276983261108,0.00267,0.00014,0.00567,0.00153,0.01001
1403715356.712277650833130,0.00249,0.00013,0.00231,0.00153,0.00647
1403715356.762279272079468,0.00269,0.00012,0.00324,0.00158,0.00763
1403715356.812279224395752,0.00274,0.00014,0.00287,0.00145,0.00719
1403715356.862280368804932,0.00233,0.00012,0.00612,0.00148,0.01006
1403715356.912279605865479,0.00294,0.00012,0.00360,0.00164,0.00830
1403715356.962279081344604,0.00300,0.00012,0.00145,0.00148,0.00606
1403715357.012277603149414,0.00257,0.00013,0.00720,0.00150,0.01140
1403715357.062277317047119,0.00301,0.00013,0.00077,0.00152,0.00543
1403715357.112277507781982,0.00232,0.00014,0.00218,0.00151,0.00614
1403715357.162276983261108,0.00308,0.00013,0.00078,0.00154,0.00553
1403715357.212277412414551,0.00259,0.00013,0.00219,0.00144,0.00635
1403715357.262278079986572,0.00288,0.00013,0.00276,0.00151,0.00728
1403715357.312277793884277,0.00292,0.00013,0.00220,0.00158,0.00682
1403715357.362277030944824,0.00262,0.00012,0.00348,0.00143,0.00766
1403715357.412278413772583,0.00272,0.00012,0.00268,0.00149,0.00702
1403715357.462278842926025,0.00243,0.00012,0.00619,0.00148,0.01022
1403715357.512278079986572,0.00302,0.00012,0.00458,0.00152,0.00924
1403715357.562278032302856,0.00252,0.00012,0.00042,0.00158,0.00464
1403715357.612278699874878,0.00243,0.00013,0.00541,0.00148,0.00945
1403715357.662278652191162,0.00265,0.00012,0.00020,0.00164,0.00461
1403715357.712280750274658,0.00240,0.00013,0.00540,0.00158,0.00952
1403715357.762280464172363,0.00285,0.00013,0.00024,0.00155,0.00477
1403715357.812281608581543,0.00264,0.00012,0.00224,0.00160,0.00661
1403715357.862282991409302,0.00233,0.00012,0.00304,0.00145,0.00694
1403715357.912283897399902,0.00242,0.00012,0.00246,0.00152,0.00652
1403715357.962285041809082,0.00236,0.00012,0.00438,0.00151,0.00837
1403715358.012285947799683,0.00226,0.00012,0.00280,0.00155,0.00673
1403715358.062289714813232,0.00285,0.00012,0.00794,0.00152,0.01243
1403715358.112291336059570,0.00240,0.00013,0.00351,0.00148,0.00752
1403715358.162291288375854,0.00237,0.00013,0.00012,0.00151,0.00413
1403715358.212292432785034,0.00236,0.00012,0.00465,0.00158,0.00871
1403715358.262292861938477,0.00229,0.00012,0.00046,0.00153,0.00440
1403715358.312294244766235,0.00223,0.00013,0.00596,0.00152,0.00984
1403715358.362294197082520,0.00278,0.00013,0.00018,0.00154,0.00463
1403715358.412294387817383,0.00483,0.00013,0.00202,0.00151,0.00849
1403715358.462294578552246,0.00239,0.00013,0.00223,0.00145,0.00620
1403715358.512294530868530,0.00234,0.00012,0.00262,0.00145,0.00653
1403715358.562296152114868,0.00238,0.00012,0.00411,0.00145,0.00806
1403715358.612294912338257,0.00306,0.00013,0.00561,0.00150,0.01030
1403715358.662293672561646,0.00276,0.00013,0.00682,0.00148,0.01119
1403715358.712292909622192,0.00304,0.00013,0.00240,0.00156,0.00714
1403715358.762292385101318,0.00282,0.00013,0.00038,0.00148,0.00481
1403715358.812289237976074,0.00316,0.00013,0.00460,0.00153,0.00943
1403715358.862288951873779,0.00253,0.00013,0.00055,0.00148,0.00469
1403715358.912285804748535,0.00300,0.00013,0.00738,0.00150,0.01200
1403715358.962285757064819,0.00246,0.00013,0.00011,0.00155,0.00425
1403715359.012284755706787,0.00247,0.00012,0.00087,0.00148,0.00495
1403715359.062284231185913,0.00282,0.00013,0.00217,0.00156,0.00667
1403715359.112283706665039,0.00251,0.00012,0.00042,0.00156,0.00461
1403715359.162284135818481,0.00250,0.00013,0.00383,0.00150,0.00795
1403715359.212285757064819,0.00248,0.00012,0.00394,0.00161,0.00815
1403715359.262286663055420,0.00238,0.00013,0.00529,0.00153,0.00932
1403715359.312283992767334,0.00276,0.00012,0.00432,0.00152,0.00872
1403715359.362283945083618,0.00262,0.00013,0.00277,0.00157,0.00709
1403715359.412283897399902,0.00237,0.00013,0.00355,0.00158,0.00763
1403715359.462283849716187,0.00294,0.00014,0.00102,0.00174,0.00584
1403715359.512283086776733,0.00236,0.00012,0.00711,0.00150,0.01109
1403715359.562283277511597,0.00232,0.00013,0.00016,0.00149,0.00410
1403715359.612281799316406,0.00231,0.00013,0.00400,0.00151,0.00795
1403715359.662281274795532,0.00233,0.00012,0.00215,0.00148,0.00608
1403715359.712281227111816,0.00263,0.00013,0.00028,0.00151,0.00455
1403715359.762280941009521,0.00240,0.00013,0.00281,0.00161,0.00695
1403715359.812281131744385,0.00246,0.00014,0.00315,0.00163,0.00738
1403715359.862278461456299,0.00241,0.00012,0.00943,0.00160,0.01356
1403715359.912278890609741,0.00269,0.00013,0.00405,0.00160,0.00847
1403715359.962277889251709,0.00274,0.00014,0.00294,0.00158,0.00740
1403715360.012277126312256,0.00324,0.00014,0.00338,0.00161,0.00837
1403715360.062277317047119,0.00312,0.00012,0.00210,0.00162,0.00696
1403715360.112277030944824,0.00241,0.00011,0.00635,0.00155,0.01042
1403715360.162277221679688,0.00235,0.00013,0.00035,0.00154,0.00437
1403715360.212276458740234,0.00236,0.00012,0.00297,0.00152,0.00698
1403715360.262274980545044,0.00225,0.00013,0.00338,0.00147,0.00723
1403715360.312275171279907,0.00225,0.00012,0.00040,0.00148,0.00426
1403715360.362275362014771,0.00274,0.00012,0.00171,0.00151,0.00608
1403715360.412275075912476,0.00240,0.00012,0.00277,0.00151,0.00681
1403715360.462271451950073,0.00244,0.00012,0.00734,0.00146,0.01136
1403715360.512270212173462,0.00229,0.00012,0.00529,0.00157,0.00928
1403715360.562270641326904,0.00243,0.00012,0.00283,0.00155,0.00693
1403715360.612268924713135,0.00232,0.00013,0.00320,0.00152,0.00718
1403715360.662268877029419,0.00237,0.00013,0.00186,0.00146,0.00582
1403715360.712267160415649,0.00255,0.00013,0.00661,0.00156,0.01084
1403715360.762267112731934,0.00211,0.00012,0.00001,0.00151,0.00375
1403715360.812267780303955,0.00267,0.00012,0.00358,0.00152,0.00789
1403715360.862267017364502,0.00216,0.00013,0.00264,0.00146,0.00639
1403715360.912266492843628,0.00319,0.00013,0.00113,0.00150,0.00595
1403715360.962266921997070,0.00238,0.00013,0.00186,0.00149,0.00587
1403715361.012266159057617,0.00221,0.00012,0.00146,0.00157,0.00536
1403715361.062268018722534,0.00222,0.00012,0.00562,0.00151,0.00948
1403715361.112269639968872,0.00222,0.00012,0.00468,0.00159,0.00862
1403715361.162268877029419,0.00213,0.00012,0.00139,0.00151,0.00515
1403715361.212268114089966,0.00217,0.00012,0.00323,0.00153,0.00705
1403715361.262267351150513,0.00218,0.00012,0.00262,0.00149,0.00641
1403715361.312268733978271,0.00400,0.00021,0.00852,0.00153,0.01426
1403715361.362268686294556,0.00238,0.00012,0.00292,0.00150,0.00693
1403715361.412268877029419,0.00290,0.00012,0.00285,0.00148,0.00735
1403715361.462270021438599,0.00240,0.00012,0.00514,0.00151,0.00917
1403715361.512269973754883,0.00236,0.00013,0.00043,0.00149,0.00441
1403715361.562270879745483,0.00219,0.00012,0.00140,0.00148,0.00520
1403715361.612270832061768,0.00204,0.00012,0.00131,0.00150,0.00498
1403715361.662271022796631,0.00204,0.00012,0.00370,0.00149,0.00735
1403715361.712271690368652,0.00367,0.00013,0.00231,0.00158,0.00769
1403715361.762272357940674,0.00250,0.00014,0.00061,0.00152,0.00477
1403715361.812273025512695,0.00246,0.00012,0.00284,0.00144,0.00686
1403715361.862273454666138,0.00247,0.00012,0.00534,0.00148,0.00942
1403715361.912273406982422,0.00238,0.00013,0.00328,0.00149,0.00728
1403715361.962272644042969,0.00304,0.00014,0.00462,0.00164,0.00943
1403715362.012269020080566,0.00264,0.00012,0.00421,0.00144,0.00841
1403715362.062266111373901,0.00253,0.00014,0.00528,0.00163,0.00958
1403715362.112266063690186,0.00253,0.00013,0.00021,0.00156,0.00443
1403715362.162264585494995,0.00241,0.00014,0.00131,0.00150,0.00535
1403715362.212264299392700,0.00319,0.00013,0.00223,0.00159,0.00714
1403715362.262265443801880,0.00260,0.00012,0.00708,0.00153,0.01133
1403715362.312265396118164,0.00251,0.00012,0.00103,0.00154,0.00520
1403715362.362265348434448,0.00248,0.00012,0.00020,0.00163,0.00443
1403715362.412265539169312,0.00230,0.00013,0.00350,0.00145,0.00738
1403715362.462265014648438,0.00214,0.00013,0.00511,0.00152,0.00891
1403715362.512264013290405,0.00375,0.00016,0.00700,0.00153,0.01244
1403715362.562263965606689,0.00248,0.00012,0.00343,0.00153,0.00756
1403715362.612263917922974,0.00242,0.00012,0.00201,0.00144,0.00599
1403715362.662262916564941,0.00228,0.00012,0.00431,0.00157,0.00828
1403715362.712262868881226,0.00222,0.00013,0.00021,0.00152,0.00408
1403715362.762265205383301,0.00218,0.00012,0.00568,0.00149,0.00947
1403715362.812266111373901,0.00268,0.00013,0.00223,0.00154,0.00658
1403715362.862268209457397,0.00251,0.00014,0.00353,0.00154,0.00771
1403715362.912269115447998,0.00233,0.00013,0.00131,0.00156,0.00533
1403715362.962269306182861,0.00291,0.00015,0.00044,0.00158,0.00508
1403715363.012269973754883,0.00231,0.00012,0.00216,0.00161,0.00621
1403715363.062266588211060,0.00257,0.00012,0.01025,0.00150,0.01444
1403715363.112267017364502,0.00264,0.00013,0.00542,0.00162,0.00981
1403715363.162267446517944,0.00251,0.00014,0.00325,0.00167,0.00757
1403715363.212267398834229,0.00249,0.00015,0.00130,0.00149,0.00543
1403715363.262271404266357,0.00238,0.00012,0.00401,0.00162,0.00813
1403715363.312272071838379,0.00245,0.00013,0.00052,0.00155,0.00464
1403715363.362274646759033,0.00245,0.00013,0.00594,0.00152,0.01005
1403715363.412275075912476,0.00232,0.00016,0.00213,0.00151,0.00612
1403715363.462277173995972,0.00248,0.00012,0.00514,0.00148,0.00922
1403715363.512275218963623,0.00316,0.00012,0.00657,0.00152,0.01138
1403715363.562275409698486,0.00248,0.00013,0.00025,0.00152,0.00438
1403715363.612275362014771,0.00287,0.00013,0.00009,0.00148,0.00458
1403715363.662274360656738,0.00331,0.00014,0.00894,0.00149,0.01388
1403715363.712274789810181,0.00220,0.00012,0.00489,0.00149,0.00871
1403715363.762275218963623,0.00236,0.00013,0.00347,0.00142,0.00739
1403715363.812275409698486,0.00256,0.00013,0.00133,0.00148,0.00550
1403715363.862274885177612,0.00484,0.00013,0.00403,0.00157,0.01058
1403715363.912274837493896,0.00256,0.00012,0.00043,0.00152,0.00463
1403715363.962274074554443,0.00273,0.00013,0.00298,0.00150,0.00735
1403715364.012273788452148,0.00311,0.00012,0.00060,0.00152,0.00535
1403715364.062273740768433,0.00241,0.00012,0.00777,0.00149,0.01179
1403715364.112271547317505,0.00355,0.00013,0.00408,0.00157,0.00932
1403715364.162271499633789,0.00242,0.00012,0.00086,0.00306,0.00647
1403715364.212271451950073,0.00274,0.00013,0.00003,0.00166,0.00456
1403715364.262270450592041,0.00241,0.00013,0.00652,0.00153,0.01059
1403715364.312271833419800,0.00338,0.00013,0.00224,0.00157,0.00732
1403715364.362269163131714,0.00253,0.00012,0.00162,0.00151,0.00579
1403715364.412272691726685,0.00249,0.00013,0.00957,0.00157,0.01376
1403715364.462269783020020,0.00232,0.00012,0.00263,0.00160,0.00668
1403715364.512269735336304,0.00227,0.00013,0.00001,0.00156,0.00397
1403715364.562270402908325,0.00219,0.00013,0.00275,0.00162,0.00668
1403715364.612270355224609,0.00222,0.00013,0.00001,0.00160,0.00395
1403715364.662270069122314,0.00253,0.00012,0.01375,0.00153,0.01793
1403715364.712268829345703,0.00231,0.00012,0.00428,0.00163,0.00836
1403715364.762268066406250,0.00222,0.00012,0.00022,0.00156,0.00412
1403715364.812267780303955,0.00220,0.00012,0.00054,0.00156,0.00443
1403715364.862267255783081,0.00252,0.00013,0.00642,0.00152,0.01060
1403715364.912266016006470,0.00326,0.00013,0.00201,0.00158,0.00699
1403715364.962265729904175,0.00254,0.00012,0.00228,0.00163,0.00656
1403715365.012262821197510,0.00247,0.00013,0.00926,0.00154,0.01340
1403715365.062263727188110,0.00226,0.00012,0.00090,0.00165,0.00493
1403715365.112263679504395,0.00255,0.00013,0.00021,0.00161,0.00451
1403715365.162264347076416,0.00251,0.00013,0.00212,0.00154,0.00629
1403715365.262264013290405,0.00256,0.00019,0.00070,0.00156,0.00502
1403715365.312265157699585,0.00239,0.00013,0.01145,0.00155,0.01551
1403715365.362265586853027,0.00219,0.00013,0.00386,0.00151,0.00768
1403715365.412265539169312,0.00214,0.00012,0.00014,0.00158,0.00398
1403715365.462265491485596,0.00212,0.00014,0.00016,0.00153,0.00396
1403715365.512264490127563,0.00221,0.00013,0.01206,0.00148,0.01588
1403715365.562264680862427,0.00209,0.00013,0.00005,0.00148,0.00374
1403715365.612264633178711,0.00329,0.00015,0.00005,0.00163,0.00512
1403715365.662262439727783,0.00252,0.00012,0.00867,0.00156,0.01287
1403715365.712262392044067,0.00256,0.00012,0.00036,0.00162,0.00466
1403715365.762262344360352,0.00237,0.00013,0.00004,0.00166,0.00419
1403715365.812262296676636,0.00230,0.00013,0.00250,0.00159,0.00653
1403715365.862262248992920,0.00277,0.00014,0.00115,0.00167,0.00573
1403715365.912260770797729,0.00256,0.00013,0.01125,0.00150,0.01543
1403715365.962260961532593,0.00255,0.00012,0.00195,0.00158,0.00620
1403715366.012260913848877,0.00258,0.00013,0.00004,0.00160,0.00435
1403715366.062261104583740,0.00255,0.00012,0.00001,0.00162,0.00431
1403715366.112263679504395,0.00244,0.00013,0.01050,0.00146,0.01452
1403715366.162266016006470,0.00247,0.00013,0.00886,0.00151,0.01297
1403715366.212265968322754,0.00239,0.00012,0.00000,0.00156,0.00407
1403715366.262269258499146,0.00236,0.00013,0.00723,0.00160,0.01132
1403715366.312269449234009,0.00239,0.00012,0.00001,0.00154,0.00406
1403715366.362269401550293,0.00245,0.00014,0.00020,0.00156,0.00435
1403715366.412268877029419,0.00234,0.00013,0.00179,0.00159,0.00584
1403715366.462268829345703,0.00240,0.00018,0.00004,0.00156,0.00420
1403715366.512269496917725,0.00240,0.00013,0.01057,0.00147,0.01457
1403715366.562271356582642,0.00238,0.00013,0.00205,0.00155,0.00610
1403715366.612271308898926,0.00239,0.00012,0.00001,0.00155,0.00407
1403715366.662271261215210,0.00237,0.00020,0.00001,0.00155,0.00414
1403715366.712270736694336,0.00329,0.00013,0.00926,0.00150,0.01417
1403715366.762270212173462,0.00232,0.00013,0.01049,0.00146,0.01440
1403715366.812270402908325,0.00228,0.00012,0.00001,0.00155,0.00395
1403715366.862271308898926,0.00242,0.00013,0.00669,0.00154,0.01078
1403715366.912271261215210,0.00238,0.00013,0.00001,0.00156,0.00408
1403715366.962271213531494,0.00238,0.00012,0.00001,0.00156,0.00408
1403715367.012271404266357,0.00236,0.00012,0.00182,0.00151,0.00581
1403715367.062271595001221,0.00233,0.00013,0.00001,0.00151,0.00397
1403715367.112279176712036,0.00218,0.00013,0.01209,0.00149,0.01589
1403715367.162278890609741,0.00239,0.00013,0.00202,0.00154,0.00608
1403715367.212278842926025,0.00230,0.00012,0.00030,0.00159,0.00430
1403715367.262278795242310,0.00233,0.00013,0.00001,0.00155,0.00402
1403715367.312281370162964,0.00225,0.00013,0.00938,0.00145,0.01320
1403715367.362282037734985,0.00234,0.00012,0.00951,0.00149,0.01346
1403715367.412281990051270,0.00233,0.00012,0.00001,0.00151,0.00397
1403715367.462282180786133,0.00228,0.00012,0.00693,0.00155,0.01089
1403715367.512282133102417,0.00231,0.00013,0.00001,0.00149,0.00394
1403715367.562282323837280,0.00222,0.00012,0.00001,0.00150,0.00385
1403715367.612282276153564,0.00228,0.00013,0.00109,0.00153,0.00502
1403715367.662282228469849,0.00241,0.00012,0.00014,0.00156,0.00423
1403715367.712281942367554,0.00201,0.00012,0.01039,0.00145,0.01397
1403715367.762281894683838,0.00325,0.00013,0.00040,0.00156,0.00534
1403715367.812282085418701,0.00248,0.00012,0.00010,0.00160,0.00430
1403715367.862282037734985,0.00235,0.00013,0.00029,0.00158,0.00435
1403715367.912282228469849,0.00237,0.00012,0.00829,0.00154,0.01232
1403715367.962281703948975,0.00230,0.00012,0.00952,0.00154,0.01349
1403715368.012281656265259,0.00237,0.00013,0.00039,0.00164,0.00452
1403715368.062281847000122,0.00214,0.00013,0.00713,0.00159,0.01100
1403715368.112281799316406,0.00215,0.00013,0.00029,0.00156,0.00414
1403715368.162281751632690,0.00221,0.00013,0.00028,0.00153,0.00414
1403715368.212281703948975,0.00205,0.00013,0.00050,0.00151,0.00419
1403715368.262281656265259,0.00205,0.00012,0.00005,0.00151,0.00373
1403715368.312282085418701,0.00208,0.00013,0.01584,0.00146,0.01951
1403715368.362282037734985,0.00214,0.00012,0.00030,0.00147,0.00403
1403715368.412281990051270,0.00218,0.00013,0.00000,0.00158,0.00390
1403715368.462281703948975,0.00203,0.00012,0.00039,0.00152,0.00407
1403715368.512281656265259,0.00199,0.00012,0.00596,0.00157,0.00964
1403715368.562280893325806,0.00228,0.00014,0.00914,0.00145,0.01301
1403715368.612280845642090,0.00220,0.00012,0.00088,0.00155,0.00475
1403715368.662281274795532,0.00237,0.00013,0.00609,0.00165,0.01024
1403715368.712281227111816,0.00218,0.00013,0.00017,0.00150,0.00398
1403715368.762281179428101,0.00233,0.00013,0.00032,0.00157,0.00435
1403715368.812281370162964,0.00416,0.00013,0.00081,0.00162,0.00673
1403715368.862281322479248,0.00252,0.00013,0.00147,0.00159,0.00571
